# full_idealized_MIEZE_4p5A_sx_sy_sz_300kHz# t, y, Sx, Sy, Sz
0.006171117835261743, 5.4251448964084155, 0.04230319231875068, 0.41900675534125503, 0.9069971175240431
0.006211117835261743, 5.460309643160838, -0.02523627480848202, 0.423677857129038, 0.9054613166946818
0.006251117835261743, 5.4954743899132605, -0.0922973718332652, 0.42833603216407745, 0.8988934479905972
0.006291117835261743, 5.530639136665683, -0.15850508614073386, 0.43298113832171536, 0.8873575736889304
0.006331117835261743, 5.565803883418106, -0.22349140876081497, 0.4376130338760356, 0.8709457013904267
0.006371117835261743, 5.600968630170528, -0.28689741582913275, 0.4422315775041882, 0.84977708638696
0.0064111178352617435, 5.636133376922951, -0.3483752841631112, 0.4468366282907011, 0.8239973791360982
0.006451117835261744, 5.671298123675373, -0.40759022944312034, 0.45142804573177975, 0.7937776238546549
0.006491117835261744, 5.706462870427796, -0.4642223560241351, 0.4560056897395939, 0.7593131150967928
0.006531117835261744, 5.741627617180218, -0.5179684080021313, 0.4605694206465518, 0.7208221199889789
0.006571117835261744, 5.776792363932641, -0.5685434118172934, 0.4651190992095616, 0.6785444745492862
0.006611117835261744, 5.811957110685063, -0.6156822013886528, 0.4696545866142797, 0.6327400632178702
0.006651117835261744, 5.847121857437486, -0.6591408175373137, 0.47417574447934624, 0.5836871913650056
0.006691117835261744, 5.8822866041899085, -0.6986977742629724, 0.47868243486060696, 0.5316808611192831
0.006731117835261744, 5.917451350942331, -0.7341551852857573, 0.48317452025532226, 0.4770309613683282
0.006771117835261744, 5.9526160976947535, -0.7653397451470658, 0.4876518636063624, 0.4200603832249937
0.0068111178352617445, 5.987780844447176, -0.7921035600734263, 0.4921143283063893, 0.3611030726211671
0.006851117835261745, 6.022945591199599, -0.8143248247406946, 0.4965617782020243, 0.30050203198729036
0.006891117835261745, 6.058110337952021, -0.8319083420262309, 0.5009940775980025, 0.23860728319711944
0.006931117835261745, 6.093275084704444, -0.8447858837981573, 0.5054110912613131, 0.17577380410325272
0.006971117835261745, 6.128439831456866, -0.852916391757381, 0.5098126844253251, 0.11235945105917401
0.007011117835261745, 6.163604578209289, -0.856286018313829, 0.5141987227938994, 0.04872287981804739
0.007051117835261745, 6.198769324961711, -0.8549080084373483, 0.5185690725454862, -0.01477852288216841
0.007091117835261745, 6.233934071714134, -0.8488224243701299, 0.522923600337208, -0.07779068489253721
0.007131117835261745, 6.269098818466556, -0.8380957160156097, 0.5272621733089279, -0.13996485945864637
0.0071711178352617455, 6.304263565218979, -0.822820140722986, 0.5315846590873035, -0.20095958962881544
0.007211117835261746, 6.339428311971401, -0.8031130370614056, 0.5358909257898254, -0.2604426150027434
0.007251117835261746, 6.374593058723824, -0.7791159580183259, 0.5401808420288415, -0.31809270999072037
0.007291117835261746, 6.4097578054762465, -0.7509936698576484, 0.5444542769155654, -0.3736014432484793
0.007331117835261746, 6.444922552228669, -0.7189330236302893, 0.5487111000640698, -0.4266748485067636
0.007371117835261746, 6.480087298981092, -0.6831417070385849, 0.5529511815952649, -0.47703499762389306
0.007411117835261746, 6.515252045733514, -0.6438468850123068, 0.5571743921408614, -0.5244214673498616
0.007451117835261746, 6.550416792485937, -0.6012937379544492, 0.561380602847317, -0.5685926919973452
0.007491117835261746, 6.585581539238359, -0.5557439071560605, 0.5655696853797682, -0.6093271949637319
0.007531117835261746, 6.620746285990782, -0.5074738573583606, 0.5697415119259459, -0.6464246928339688
0.0075711178352617465, 6.655911032743204, -0.45677316685472413, 0.5738959552000751, -0.6797070666115299
0.007611117835261747, 6.691075779495627, -0.40394275587278383, 0.578032888446758, -0.7090191954688492
0.007651117835261747, 6.726240526248049, -0.3492930642562836, 0.5821521854448424, -0.734229649273722
0.007691117835261747, 6.761405273000472, -0.29314218967622, 0.5862537205112717, -0.7552312370289495
0.007731117835261747, 6.796570019752894, -0.23581399774050135, 0.5903373685049202, -0.7719414092533184
0.007771117835261747, 6.831734766505317, -0.1776362154405437, 0.5944030048304114, -0.7843025132272947
0.007811117835261747, 6.8668995132577395, -0.11893851937205285, 0.5984505054419189, -0.7922819009209893
0.007851117835261746, 6.902064260010161, -0.06005063009630184, 0.6024797468469517, -0.795871890309519
0.007891117835261746, 6.937229006762584, -0.0013004238685136102, 0.606490606110122, -0.7950895816563949
0.007931117835261747, 6.972393753515006, 0.05698792724701737, 0.6104829608568955, -0.789976531203708
0.007971117835261747, 7.007558500267429, 0.11449577612793499, 0.6144566892773259, -0.7805982855434992
0.008011117835261747, 7.042723247019851, 0.17091177179946576, 0.6184116701297709, -0.7670437807527878
0.008051117835261747, 7.077887993772274, 0.22593357107948742, 0.6223477827445917, -0.7494246111505569
0.008091117835261747, 7.113052740524696, 0.2792694811016736, 0.6262649070278344, -0.7278741732739948
0.008131117835261747, 7.148217487277119, 0.33064002366352185, 0.6301629234648944, -0.7025466913692329
0.008171117835261747, 7.1833822340295415, 0.3797794129048828, 0.634041713124163, -0.6736161313447268
0.008211117835261747, 7.218546980781964, 0.4264369384281484, 0.6379011576606557, -0.6412750107396494
0.008251117835261747, 7.2537117275343865, 0.4703782466193519, 0.6417411393196233, -0.60573311281189
0.008291117835261748, 7.288876474286809, 0.5113865136156643, 0.6455615409401445, -0.5672161133475255
0.008331117835261748, 7.324041221039232, 0.549263504084527, 0.649362245958701, -0.5259641292333614
0.008371117835261748, 7.359205967791654, 0.5838305107281515, 0.6531431384127333, -0.4822301982141244
0.008411117835261748, 7.394370714544077, 0.6149291701994218, 0.6569041029441794, -0.4362786995743244
0.008451117835261748, 7.429535461296499, 0.6424221519063112, 0.6606450248029944, -0.388383725740288
0.008491117835261748, 7.464700208048922, 0.6661937169866825, 0.6643657898506508, -0.33882741498939656
0.008531117835261748, 7.499864954801344, 0.6861501455486111, 0.6680662845636219, -0.2878982555805702
0.008571117835261748, 7.535029701553767, 0.7022200310880189, 0.6717463960368456, -0.23588937168234797
0.008611117835261748, 7.570194448306189, 0.7143544418102896, 0.6754060119871682, -0.1830968014727676
0.008651117835261748, 7.605359195058612, 0.7225269493905885, 0.6790450207567711, -0.12981777771929584
0.008691117835261749, 7.6405239418110344, 0.7267335265038488, 0.6826633113165774, -0.07634902101834264
0.008731117835261749, 7.675688688563457, 0.726992315234953, 0.6862607732696393, -0.02298505568384898
0.008771117835261749, 7.7108534353158795, 0.7233432692378148, 0.6898372968545066, 0.029983441975131656
0.008811117835261749, 7.746018182068302, 0.7158476732443405, 0.6933927729485755, 0.08227125355485665
0.008851117835261749, 7.781182928820725, 0.7045875442262785, 0.696927093071418, 0.1336001775640823
0.008891117835261749, 7.816347675573147, 0.6896649191806746, 0.7004401493880918, 0.18370052888054303
0.00893111783526175, 7.85151242232557, 0.6712010351392099, 0.7039318347124304, 0.2323125704618781
0.00897111783526175, 7.886677169077992, 0.6493354075895404, 0.7074020425103134, 0.2791878696242399
0.00901111783526175, 7.921841915830415, 0.6242248140396571, 0.710850666902917, 0.3240905717516631
0.00905111783526175, 7.957006662582837, 0.5960421899512837, 0.7142776026699444, 0.36679858488698514
0.00909111783526175, 7.99217140933526, 0.5649754447128496, 0.7176827452528364, 0.40710466927657546
0.00913111783526175, 8.027336156087683, 0.531226205714356, 0.7210659907579609, 0.44481742659207163
0.00917111783526175, 8.062500902840105, 0.4950084989236087, 0.7244272359597834, 0.4797621842283071
0.00921111783526175, 8.097665649592528, 0.4565473746442985, 0.7277663783040167, 0.5117817707731063
0.00925111783526175, 8.13283039634495, 0.4160774873601276, 0.7310833159107489, 0.5407371794569908
0.00929111783526175, 8.167995143097373, 0.37384163873483045, 0.734377947577553, 0.5665081171144016
0.00933111783526175, 8.203159889849795, 0.330089292945142, 0.7376501727825738, 0.5889934369180979
0.00937111783526175, 8.238324636602218, 0.2850750735725164, 0.7408998916875954, 0.6081114538802408
0.00941111783526175, 8.27348938335464, 0.23905725127005067, 0.7441270051410871, 0.6238001428426535
0.00945111783526175, 8.308654130107064, 0.192296231354377, 0.7473314146812287, 0.6360172194002819
0.00949111783526175, 8.343818876859485, 0.14505305034933164, 0.7505130225389145, 0.6447401049114574
0.00953111783526175, 8.378983623611909, 0.09758789033045387, 0.7536717316407368, 0.6499657774418333
0.009571117835261751, 8.41414837036433, 0.05015861968858874, 0.7568074456119468, 0.6517105111615964
0.009611117835261751, 8.449313117116754, 0.0030193686491798988, 0.7599200687793961, 0.6500095073637238
0.009651117835261751, 8.484477863869175, -0.04358085244634461, 0.763009506174455, 0.6449164208908172
0.009691117835261751, 8.519642610621599, -0.08939948446666926, 0.7660756635359103, 0.6365027863458059
0.009731117835261751, 8.55480735737402, -0.13420169321254782, 0.7691184473128414, 0.6248573490141937
0.009771117835261751, 8.589972104126444, -0.17776157878141308, 0.7721377646674746, 0.6100853059394581
0.009811117835261752, 8.625136850878866, -0.21986331431602543, 0.7751335234780155, 0.5923074630658683
0.009851117835261752, 8.660301597631289, -0.260302208405691, 0.7781056323414596, 0.571659314791876
0.009891117835261752, 8.69546634438371, -0.29888568596447024, 0.7810540005763815, 0.5482900526601547
0.009931117835261752, 8.730631091136134, -0.3354341829915001, 0.7839785382257015, 0.5223615102454464
0.009971117835261752, 8.765795837888556, -0.3697819512199989, 0.78687915605943, 0.49404705158708734
0.010011117835261752, 8.800960584640979, -0.4017777692795719, 0.7897557655773904, 0.4635304107482384
0.010051117835261752, 8.8361253313934, -0.4312855576268783, 0.7926082790119187, 0.43100449026757903
0.010091117835261752, 8.871290078145824, -0.45818489513832267, 0.795436609330542, 0.3966701264010491
0.010131117835261752, 8.906454824898246, -0.48237143590094833, 0.798240670238634, 0.3607348291309744
0.010171117835261752, 8.94161957165067, -0.5037572253799338, 0.801020376182047, 0.3234115049477818
0.010211117835261753, 8.97678431840309, -0.5222709157788499, 0.8037756423497232, 0.2849171703860249
0.010251117835261753, 9.011949065155514, -0.5378578810380573, 0.8065063846762818, 0.2454716642224611
0.010291117835261753, 9.047113811907936, -0.5504802325333262, 0.8092125198445841, 0.20529636612062843
0.010331117835261753, 9.08227855866036, -0.5601167371371041, 0.8118939652882757, 0.16461292933525287
0.010371117835261753, 9.117443305412781, -0.5667626398851564, 0.8145506391943055, 0.12364203487267442
0.010411117835261753, 9.152608052165204, -0.5704293940480506, 0.8171824605054216, 0.08260217424237606
0.010451117835261753, 9.187772798917626, -0.5711443019368346, 0.8197893489226451, 0.04170846763198062
0.010491117835261753, 9.22293754567005, -0.5689500702721999, 0.8223712249077194, 0.0011715239963264734
0.010531117835261753, 9.258102292422471, -0.5639042844135563, 0.8249280096855375, -0.03880365082673659
0.010571117835261754, 9.293267039174895, -0.5560788061762, 0.8274596252465451, -0.0780186922723674
0.010611117835261754, 9.328431785927316, -0.5455591003587932, 0.8299659943491212, -0.11628285621627621
0.010651117835261754, 9.36359653267974, -0.5324434954576673, 0.8324470405219343, -0.15341393436131406
0.010691117835261754, 9.398761279432161, -0.51684238435725, 0.8349026880662757, -0.18923910154159104
0.010731117835261754, 9.433926026184585, -0.4988773710557657, 0.8373328620583694, -0.2235956911531095
0.010771117835261754, 9.469090772937006, -0.47868036971112804, 0.8397374883516581, -0.25633189544625135
0.010811117835261754, 9.50425551968943, -0.45639266247280574, 0.8421164935790648, -0.2873073879539227
0.010851117835261754, 9.539420266441851, -0.4321639227008893, 0.8444698051552323, -0.3163938658759521
