#full_idealized_MIEZE_4p5A_sx_sy_sz_300kHz_M2# t, y, Sx, Sy, Sz
0.05319358315347153, 46.76347201114378, 0.8165986244979956, -0.2879052726658318, -0.5002769866212444
0.05323358315347153, 46.798636757896205, 0.8182077329044308, -0.2942905991048957, -0.49389166018218056
0.053273583153471527, 46.833801504648626, 0.8197169853742484, -0.30068810542817614, -0.4874941538589001
0.053313583153471525, 46.86896625140105, 0.8211261977148369, -0.30709701086942, -0.48108524841765626
0.05335358315347152, 46.90413099815347, 0.8224351979427102, -0.3135165332711997, -0.47466572601587653
0.05339358315347152, 46.93929574490589, 0.8236438263044972, -0.3199458891803698, -0.46823637010670643
0.05343358315347152, 46.97446049165831, 0.8247519352964376, -0.326384293943681, -0.46179796534339523
0.05347358315347152, 47.009625238410734, 0.8257593896823846, -0.3328309618035414, -0.45535129748353487
0.05351358315347152, 47.044789985163156, 0.8266660665103086, -0.3392851059939117, -0.44889715329316454
0.053553583153471515, 47.07995473191557, 0.827471855127303, -0.3457459388363245, -0.44243632045075176
0.05359358315347151, 47.11511947866799, 0.8281766571930884, -0.3522126718360138, -0.43596958745106246
0.05363358315347151, 47.150284225420414, 0.8287803866920143, -0.3586845157781451, -0.42949774350893116
0.05367358315347151, 47.185448972172836, 0.8292829699435564, -0.3651606808241328, -0.42302157846294347
0.05371358315347151, 47.22061371892526, 0.8296843456113095, -0.3716403766080339, -0.41654188267904235
0.05375358315347151, 47.25577846567768, 0.8299844647104722, -0.37812281233300615, -0.4100594469540701
0.053793583153471505, 47.2909432124301, 0.8301832906138253, -0.3846071968678187, -0.40357506241925756
0.053833583153471504, 47.32610795918252, 0.8302807990562028, -0.39109273884340334, -0.3970895204436729
0.0538735831534715, 47.361272705934944, 0.8302769781374518, -0.39757864674943527, -0.390603612537641
0.0539135831534715, 47.396437452687366, 0.8301718283238861, -0.4040641290309307, -0.38411813025614555
0.0539535831534715, 47.43160219943979, 0.8299653624482287, -0.41054839418485, -0.37763386510222624
0.0539935831534715, 47.4667669461922, 0.8296576057080455, -0.4170306508566946, -0.37115160843038164
0.054033583153471496, 47.50193169294462, 0.8292485956626705, -0.4235101079370856, -0.36467215134999065
0.054073583153471494, 47.537096439697045, 0.828738382228622, -0.4299859746583126, -0.35819628462876363
0.05411358315347149, 47.57226118644947, 0.8281270276735103, -0.43645746069084096, -0.3517247985962353
0.05415358315347149, 47.60742593320189, 0.8274146066084388, -0.44292377623976514, -0.3452584830473111
0.05419358315347149, 47.64259067995431, 0.826601205978898, -0.44938413214119727, -0.338798127145879
0.05423358315347149, 47.67775542670673, 0.8256869250541546, -0.4558377399585784, -0.33234451932849784
0.054273583153471486, 47.71292017345915, 0.8246718754151368, -0.4622838120789011, -0.3258984472081751
0.054313583153471484, 47.748084920211575, 0.8235561809408157, -0.4687215618088318, -0.31946069747824446
0.05435358315347148, 47.783249666964, 0.8223399777930882, -0.4751502034707201, -0.3130320558163561
0.05439358315347148, 47.81841441371642, 0.8210234144001584, -0.48156895249848525, -0.306613306788591
0.05443358315347148, 47.85357916046883, 0.8196066514384234, -0.48797702553336597, -0.3002052337537103
0.05447358315347148, 47.888743907221254, 0.8180898618128644, -0.49437364051952354, -0.2938086187675527
0.054513583153471476, 47.923908653973676, 0.8164732306359442, -0.5007580167994856, -0.2874242424875907
0.054553583153471474, 47.9590734007261, 0.8147569552050166, -0.5071293752094194, -0.2810528840776569
0.05459358315347147, 47.99423814747852, 0.8129412449782468, -0.5134869381742226, -0.27469532111285355
0.05463358315347147, 48.02940289423094, 0.8110263215490494, -0.5198299298024208, -0.26835232948465537
0.05467358315347147, 48.06456764098336, 0.8090124186190443, -0.5261575759808583, -0.2620246833062178
0.05471358315347147, 48.099732387735784, 0.8068997819695352, -0.5324691044691734, -0.2557131548179028
0.054753583153471466, 48.134897134488206, 0.804688669431514, -0.5387637449940437, -0.2494185142930325
0.054793583153471465, 48.17006188124063, 0.8023793508541944, -0.5450407293431926, -0.24314152994388358
0.05483358315347146, 48.20522662799305, 0.7999721080720793, -0.5512992914591434, -0.2368829678279328
0.05487358315347146, 48.24039137474547, 0.7974672348705644, -0.5575386675327105, -0.2306435917543656
0.05491358315347146, 48.275556121497885, 0.7948650369500845, -0.5637580960962171, -0.22442416319085903
0.05495358315347146, 48.31072086825031, 0.7921658318888047, -0.5699568181164255, -0.21822544117065054
0.054993583153471456, 48.34588561500273, 0.789369949103863, -0.5761340770871721, -0.2120481821999039
0.055033583153471455, 48.38105036175515, 0.7864777298111669, -0.5822891191216927, -0.20589314016538338
0.05507358315347145, 48.41621510850757, 0.783489526983751, -0.5884211930446284, -0.19976106624244766
