# full_idealized_MIEZE_4p5A_sx_sy_sz_417p1kHz# t, y, Sx, Sy, Sz
2.1264406410748316, 1869.3936656863823, 0.8913348173570408, 0.36681936442768526, 0.26639403292623115
2.1264806410748314, 1869.4288304331344, 0.8575132366811788, 0.3709601457453408, 0.3564542075978701
2.126520641074831, 1869.4639951798868, 0.8146322660893601, 0.37508960876738534, 0.44235962606323836
2.126560641074831, 1869.499159926639, 0.763190336514071, 0.37920762750059267, 0.5232036575086029
2.126600641074831, 1869.5343246733912, 0.7037760662446776, 0.38331407630090825, 0.5981384025711274
2.1266406410748306, 1869.5694894201436, 0.6370614376660424, 0.38740882987728986, 0.6663836010289674
2.1266806410748305, 1869.604654166896, 0.5637941016796761, 0.39149176329552243, 0.7272347558682342
2.1267206410748303, 1869.639818913648, 0.4847888989383553, 0.3955627519820344, 0.7800703891857301
2.12676064107483, 1869.6749836604004, 0.4009186951134282, 0.39962167172769936, 0.8243583554405868
2.12680064107483, 1869.7101484071527, 0.31310463437636615, 0.4036683986916213, 0.8596611483833925
2.1268406410748297, 1869.7453131539048, 0.22230592104241112, 0.4077028094049168, 0.8856401494428046
2.1268806410748295, 1869.7804779006572, 0.12950924383820306, 0.41172478077448293, 0.9020587773054609
2.1269206410748294, 1869.8156426474095, 0.035717960475115385, 0.4157341900867484, 0.9087845107489643
2.126960641074829, 1869.8508073941616, -0.058058837891391726, 0.4197309150114214, 0.9057897693403346
2.127000641074829, 1869.885972140914, -0.15081726217089286, 0.42371483360522283, 0.8931516492525835
2.127040641074829, 1869.921136887666, -0.2415694414354707, 0.42768582431560226, 0.871050524038909
2.1270806410748286, 1869.9563016344184, -0.32935410230366535, 0.4316437659844505, 0.839767532597989
2.1271206410748285, 1869.9914663811708, -0.413246797667866, 0.4355885378517967, 0.7996809886287144
2.1271606410748283, 1870.0266311279229, -0.49236967541527726, 0.43952001955948866, 0.7512617574767961
2.127200641074828, 1870.0617958746752, -0.5659006835602944, 0.44343809115486865, 0.6950676572934726
2.127240641074828, 1870.0969606214276, -0.6330821150758991, 0.4473426330944336, 0.6317369517400524
2.1272806410748277, 1870.1321253681797, -0.693228403599373, 0.4512335262474793, 0.5619810109718789
2.1273206410748275, 1870.167290114932, -0.7457330899982555, 0.4551106518997377, 0.48657622622213026
2.1273606410748274, 1870.2024548616844, -0.7900748894115236, 0.4589738917569992, 0.40635527089123447
2.127400641074827, 1870.2376196084365, -0.8258227987156205, 0.4628231279487194, 0.3221978075549476
2.127440641074827, 1870.2727843551888, -0.8526401952853286, 0.46665824303161757, 0.23502074566933623
2.127480641074827, 1870.3079491019412, -0.8702878893001487, 0.4704791199932606, 0.14576815892330874
2.1275206410748266, 1870.3431138486933, -0.8786261035582034, 0.47428564225563, 0.055400974131865
2.1275606410748265, 1870.3782785954456, -0.8776153666694968, 0.4780776936786817, -0.0351134547471425
2.1276006410748263, 1870.4134433421978, -0.8673163174752272, 0.48185515856388933, -0.12481177346208619
2.127640641074826, 1870.44860808895, -0.8478884304467397, 0.4856179216577707, -0.2127449420005394
2.127680641074826, 1870.4837728357024, -0.8195876835254019, 0.48936586815541155, -0.2979883256902654
2.1277206410748257, 1870.5189375824546, -0.7827632012453584, 0.49309888370395943, -0.3796514550228782
2.1277606410748255, 1870.554102329207, -0.7378529169114784, 0.4968168544061208, -0.4568873507839952
2.1278006410748254, 1870.5892670759592, -0.68537830796788, 0.5005196668236315, -0.5289013166028753
2.127840641074825, 1870.6244318227114, -0.625938268378211, 0.504207207980717, -0.5949591075936298
2.127880641074825, 1870.6595965694637, -0.5602021907461686, 0.5078793653675425, -0.6543943912679266
2.127920641074825, 1870.694761316216, -0.4889023389417095, 0.5115360269436457, -0.7066154252647968
2.1279606410748246, 1870.7299260629682, -0.4128255990836993, 0.5151770811413516, -0.7511108855670036
2.1280006410748245, 1870.7650908097205, -0.33280470279337776, 0.5188024168691798, -0.78745478864821
2.1280406410748243, 1870.8002555564728, -0.24970902161696815, 0.5224119235152347, -0.815310461307368
2.128080641074824, 1870.835420303225, -0.16443503537447657, 0.526005490950576, -0.8344335226778937
2.128120641074824, 1870.8705850499773, -0.07789657989262697, 0.5295830095325827, -0.8446738539272227
2.1281606410748237, 1870.9057497967297, 0.008985018896418229, 0.5331443701082988, -0.8459765423630564
2.1282006410748235, 1870.9409145434818, 0.09529081716864601, 0.5366894640177595, -0.8383817979110025
2.1282406410748234, 1870.976079290234, 0.1801140252483191, 0.54021818309731, -0.8220238511000146
2.128280641074823, 1871.0112440369862, 0.2625695749813495, 0.5437304196829064, -0.7971288526647514
2.128320641074823, 1871.0464087837386, 0.3418033810648549, 0.5472260666133963, -0.7640118055287094
2.128360641074823, 1871.081573530491, 0.4170011991509611, 0.5507050172337923, -0.72307257015444
2.1284006410748226, 1871.116738277243, 0.4873969887605725, 0.5541671653985257, -0.6747909939290122
2.1284406410748224, 1871.1519030239954, 0.5522806952159437, 0.5576124054746828, -0.6197212242927276
2.1284806410748223, 1871.1870677707477, 0.6110053718523418, 0.5610406323452298, -0.5584852736237531
2.128520641074822, 1871.2222325174998, 0.6629935716128689, 0.5644517414122204, -0.49176591137670445
2.128560641074822, 1871.2573972642522, 0.7077429456726887, 0.5678456285999847, -0.4202989655650312
2.1286006410748217, 1871.2925620110045, 0.7448309958787346, 0.5712221903583068, -0.3448651213117917
2.1286406410748215, 1871.3277267577566, 0.7739189374221522, 0.5745813236655847, -0.2662813088187808
2.1286806410748214, 1871.362891504509, 0.7947546381726214, 0.5779229260319706, -0.18539177667935886
2.128720641074821, 1871.3980562512613, 0.8071746113825738, 0.5812468955025009, -0.10305894895719489
2.128760641074821, 1871.4332209980134, 0.8111050488997508, 0.5845531306602063, -0.020154165855209863
2.128800641074821, 1871.4683857447658, 0.8065618924925911, 0.5878415306292031, 0.06245159189779374
2.1288406410748206, 1871.503550491518, 0.7936499512795643, 0.5911119950777779, 0.14389689560280558
2.1288806410748204, 1871.5387152382702, 0.7725610834478702, 0.5943644242214399, 0.2233388806065444
2.1289206410748203, 1871.5738799850226, 0.743571470339268, 0.5975987188259736, 0.2999619831924528
2.12896064107482, 1871.6090447317747, 0.7070380204662935, 0.6008147802104621, 0.3729863116542056
2.12900064107482, 1871.644209478527, 0.6633939500012783, 0.6040125102502968, 0.44167556569444727
2.1290406410748197, 1871.6793742252794, 0.6131435946608713, 0.607191811380174, 0.5053444240060181
2.1290806410748195, 1871.7145389720315, 0.5568565156051715, 0.6103525865970728, 0.5633653264146217
2.1291206410748194, 1871.7497037187838, 0.4951609689066473, 0.6134947394632101, 0.6151745842104823
2.129160641074819, 1871.7848684655362, 0.4287368142525616, 0.6166181741089866, 0.6602777601846676
2.129200641074819, 1871.8200332122883, 0.35830794376843267, 0.6197227952359127, 0.6982542683200518
2.129240641074819, 1871.8551979590407, 0.2846343161422271, 0.6228085081195117, 0.7287611519690922
2.1292806410748186, 1871.890362705793, 0.20850368455351007, 0.6258752186122136, 0.7515360085786098
2.1293206410748184, 1871.925527452545, 0.13072310924380157, 0.6289228331462284, 0.7663990384910183
2.1293606410748183, 1871.9606921992975, 0.052110346890132386, 0.6319512587363965, 0.7732542049558919
2.129400641074818, 1871.9958569460496, -0.026514790739157565, 0.634960402983029, 0.7720895021192169
2.129440641074818, 1872.031021692802, -0.10433901705025805, 0.6379501740747283, 0.7629763373149654
2.1294806410748177, 1872.0661864395543, -0.18056399967865305, 0.640920480791185, 0.7460680433616931
2.1295206410748175, 1872.1013511863064, -0.25441455081384823, 0.6438712325059642, 0.7215975456659326
2.1295606410748174, 1872.1365159330587, -0.32514649479902263, 0.646802339189271, 0.6898742176588516
2.129600641074817, 1872.171680679811, -0.392054133395072, 0.6497137114106942, 0.6512799663528308
2.129640641074817, 1872.2068454265632, -0.4544772342851342, 0.652605260341938, 0.6062645975165152
2.129680641074817, 1872.2420101733155, -0.5118074743179534, 0.6554768977595318, 0.5553405170538339
2.1297206410748166, 1872.2771749200679, -0.5634942755727171, 0.6583285360475196, 0.49907683156562405
2.1297606410748164, 1872.31233966682, -0.6090499794943377, 0.6611600882001359, 0.43809291671155587
2.1298006410748163, 1872.3475044135723, -0.6480543120113285, 0.6639714678244603, 0.37305152682388937
2.129840641074816, 1872.3826691603247, -0.6801581006189592, 0.6667625891430504, 0.30465152321145483
2.129880641074816, 1872.4178339070768, -0.7050862127955143, 0.6695333669965621, 0.23362030170034842
2.1299206410748157, 1872.4529986538291, -0.7226396937243758, 0.6722837168463476, 0.16070600216543268
2.1299606410748155, 1872.4881634005812, -0.732697090023356, 0.675013554777031, 0.08666958410217421
2.1300006410748153, 1872.5233281473336, -0.7352149549392775, 0.6777227974990759, 0.012276852670189659
2.130040641074815, 1872.558492894086, -0.730227539155438, 0.6804113623513179, -0.06170948088328597
2.130080641074815, 1872.593657640838, -0.7178456798894699, 0.6830791673034947, -0.13453762192180366
2.130120641074815, 1872.6288223875904, -0.6982549092397073, 0.6857261309587442, -0.20547431801069882
2.1301606410748146, 1872.6639871343427, -0.6717128106837825, 0.6883521725560873, -0.27381221026279146
2.1302006410748144, 1872.6991518810948, -0.6385456601632357, 0.6909572119728945, -0.3388768371694788
2.1302406410748143, 1872.7343166278472, -0.5991443952275184, 0.6935411697273317, -0.4000332222408843
2.130280641074814, 1872.7694813745995, -0.5539599621914634, 0.6961039669807804, -0.4566919820361116
2.130320641074814, 1872.8046461213517, -0.5034980971208138, 0.698645525540247, -0.5083148970201594
2.1303606410748137, 1872.839810868104, -0.4483136016472593, 0.7011657678607492, -0.5544198940659301
2.1304006410748135, 1872.8749756148563, -0.3890041790821266, 0.7036646170476779, -0.5945853962516955
2.1304406410748133, 1872.9101403616085, -0.3262039000095993, 0.7061419968591464, -0.6284540028063215
2.130480641074813, 1872.9453051083608, -0.260576369468106, 0.7085978317083175, -0.6557354695437749
2.130520641074813, 1872.980469855113, -0.19280766995313292, 0.7110320466657056, -0.6762089678204255
2.130560641074813, 1873.0156346018653, -0.12359915578617599, 0.7134445674614666, -0.6897246078580607
2.1306006410748126, 1873.0507993486176, -0.0536601748918112, 0.7158353204876635, -0.6962042201172227
2.1306406410748124, 1873.0859640953697, 0.016299206284394213, 0.7182042328005102, -0.6956413961953133
2.1306806410748123, 1873.121128842122, 0.08557540008378123, 0.7205512321225984, -0.6881007983797924
2.130720641074812, 1873.1562935888744, 0.1534783443998079, 0.7228762468451042, -0.6737167544295138
2.130760641074812, 1873.1914583356265, 0.21933832872997927, 0.7251792060299695, -0.6526911613111667
2.1308006410748117, 1873.2266230823789, 0.2825125326350372, 0.7274600394120695, -0.6252907284118313
2.1308406410748115, 1873.2617878291312, 0.3423912136636967, 0.7297186774013559, -0.5918435971168479
2.1308806410748113, 1873.2969525758833, 0.39840348633289463, 0.7319550510849783, -0.5527353795242949
2.130920641074811, 1873.3321173226357, 0.45002263882093274, 0.7341690922293889, -0.5084046644095098
2.130960641074811, 1873.367282069388, 0.4967709395711897, 0.7363607332824244, -0.45933804330822586
2.131000641074811, 1873.4024468161401, 0.5382238919504738, 0.7385299073753647, -0.40606471371508046
2.1310406410748106, 1873.4376115628925, 0.5740139013886753, 0.7406765483249755, -0.34915071986310653
2.1310806410748104, 1873.4727763096446, 0.6038333259729821, 0.7428005906355277, -0.28919289433464324
2.1311206410748103, 1873.507941056397, 0.627436888206926, 0.7449019695007919, -0.2268125658379484
2.13116064107481, 1873.5431058031493, 0.6446434324976505, 0.7469806208060231, -0.1626490998575938
2.13120064107481, 1873.5782705499014, 0.6553370198300875, 0.7490364811299088, -0.0973533395492678
2.1312406410748097, 1873.6134352966537, 0.6594673579510651, 0.7510694877465086, -0.03158101420705199
2.1312806410748095, 1873.648600043406, 0.6570495721486731, 0.7530795786271689, 0.03401381810245416
2.1313206410748093, 1873.6837647901582, 0.6481633283036926, 0.7550666924424108, 0.09878522854897301
2.131360641074809, 1873.7189295369105, 0.6329513262451394, 0.757030768563805, 0.16210171304720725
2.131400641074809, 1873.7540942836629, 0.6116171874994434, 0.7589717470658229, 0.22335226477823522
2.131440641074809, 1873.789259030415, 0.5844227672253158, 0.7608895687276598, 0.2819521664621301
2.1314806410748086, 1873.8244237771673, 0.5516849254218087, 0.7627841750350457, 0.33734844887053445
2.1315206410748084, 1873.8595885239197, 0.5137717973388414, 0.7646555081820318, 0.38902496629345434
2.1315606410748082, 1873.8947532706718, 0.471098607366577, 0.7665035110727489, 0.43650704432205584
2.131600641074808, 1873.9299180174241, 0.4241230744977754, 0.7683281273231544, 0.47936566032208805
2.131640641074808, 1873.9650827641763, 0.37334046071732196, 0.7701293012627518, 0.5172211222915237
2.1316806410748077, 1874.0002475109286, 0.31927831635357456, 0.771906977936286, 0.5497462173599951
2.1317206410748075, 1874.035412257681, 0.2624909785117749, 0.7736611031054236, 0.5766688069342988
2.1317606410748073, 1874.070577004433, 0.203553880191948, 0.7753916232504074, 0.5977738513609224
